runtime,number_of_splits,number_of_backtracks,number_of_simplifications
9.448682308197021,72,66,139
2.506777763366699,27,21,49
6.237423896789551,52,29,82
9.92505669593811,61,56,118
69.20907688140869,488,481,970
46.28482270240784,402,374,777
74.34472274780273,422,376,799
39.21380877494812,257,235,493
22.72911834716797,139,124,264
12.558907747268677,95,60,156
4.878460168838501,37,33,71
33.56680417060852,238,237,476
11.204946041107178,87,86,174
10.330325365066528,85,85,171
5.550935745239258,40,22,63
16.673805236816406,141,139,281
10.164208889007568,60,57,118
13.954896926879883,114,103,218
4.343080759048462,40,39,80
19.097543716430664,134,116,251
2.631885528564453,28,19,48
14.753443241119385,93,85,179
4.243008136749268,35,29,65
90.17194676399231,537,517,1055
13.931880712509155,88,52,141
1.3069267272949219,9,7,17
7.17909049987793,64,60,125
8.844290971755981,66,64,131
11.627227067947388,84,65,150
1.908353328704834,16,6,23
11.587215900421143,74,71,146
26.560836791992188,190,188,379
16.580758333206177,139,134,274
11.57621145248413,64,41,106
10.708595752716064,63,29,93
9.357636213302612,66,59,126
3.715634346008301,31,14,46
37.392515420913696,250,245,496
3.1962666511535645,27,18,46
48.84663987159729,405,381,787
10.213243007659912,63,34,98
43.394773960113525,331,306,638
19.088536500930786,131,107,239
16.874966859817505,122,121,244
6.187387704849243,46,31,78
91.12061858177185,577,554,1132
14.256109714508057,125,116,242
28.610289812088013,199,187,387
28.445171356201172,161,151,313
12.260694980621338,76,60,137
15.072689533233643,90,79,170
23.412601947784424,68,34,103
37.94591021537781,132,118,251
5.1206324100494385,25,17,43
9.863995790481567,42,29,72
10.485434293746948,46,39,86
27.72165870666504,131,112,244
15.022654056549072,112,92,205
2.5637991428375244,24,4,29
28.834448099136353,193,167,361
9.002384185791016,90,84,175
58.1172149181366,415,390,806
38.97263836860657,283,255,539
2.85904598236084,22,17,40
24.0650475025177,223,213,437
32.18382287025452,269,265,535
18.418060779571533,131,116,248
8.549080848693848,61,60,122
20.075237274169922,140,128,269
7.6204047203063965,54,24,79
24.99770975112915,132,114,247
5.823147773742676,30,14,45
6.650718927383423,46,32,79
5.9572062492370605,41,41,83
24.47735834121704,154,115,270
3.1662638187408447,27,23,51
42.38906145095825,293,274,568
88.22356271743774,552,538,1091
11.410090684890747,87,77,165
27.38942289352417,182,163,346
3.562509775161743,31,22,54
13.654683828353882,104,97,202
2.429722309112549,19,15,35
12.967194080352783,79,62,142
4.59027361869812,36,30,67
44.91483426094055,307,292,600
117.38722777366638,845,833,1679
7.0249810218811035,45,28,74
9.954058408737183,58,38,97
32.45301055908203,150,133,284
4.144941091537476,28,17,46
9.279579401016235,47,37,85
11.275997877120972,61,41,103
3.4644525051116943,20,11,32
