runtime,number_of_splits,number_of_backtracks,number_of_simplifications
94.97449207305908,638,636,1275
0.9056429862976074,0,0,1
71.17657899856567,433,431,865
1.0647566318511963,0,0,1
3.7026312351226807,14,12,27
26.726003885269165,198,197,396
1.2819111347198486,4,3,8
2.3016347885131836,14,13,28
11.610250473022461,63,61,125
34.48250389099121,244,243,488
3.6015594005584717,15,14,30
0.9726910591125488,0,0,1
17.998802185058594,122,120,243
1.9153611660003662,14,13,28
1.2779083251953125,2,1,4
1.6501719951629639,12,11,24
1.80326247215271,10,9,20
1.7202210426330566,10,8,19
3.2873361110687256,22,21,44
1.7552502155303955,12,12,25
4.558238506317139,33,32,66
1.640164852142334,11,10,22
12.113607406616211,55,54,110
55.387359380722046,344,342,687
0.9506757259368896,0,0,1
41.51750326156616,345,342,688
1.3659698963165283,7,6,14
2.784978151321411,15,14,30
0.9907047748565674,0,0,1
0.914649486541748,0,0,1
20.574620246887207,114,113,228
1.6391642093658447,6,5,12
7.228137254714966,35,34,70
220.0093445777893,1505,1504,3010
38.931665658950806,304,302,607
1.2669126987457275,6,5,12
83.46631383895874,583,581,1165
1.2819104194641113,2,1,4
3.5795435905456543,18,16,35
8.533063888549805,59,58,118
34.356414556503296,250,248,499
45.27217125892639,349,348,698
16.064398050308228,105,103,209
17.82664942741394,85,83,169
46.06675362586975,268,267,536
0.9536600112915039,0,0,1
1.9683995246887207,12,11,24
1.4560332298278809,3,2,6
8.042715072631836,34,32,67
8.257867574691772,52,51,104
12.332764863967896,93,92,186
4.8854711055755615,22,20,43
4.454145908355713,41,40,82
6.029284954071045,26,24,51
0.9106464385986328,0,0,1
19.767046451568604,130,129,260
1.5080723762512207,4,3,8
0.9126486778259277,0,0,1
3.340392827987671,34,33,68
1.9734032154083252,9,8,18
3.012140989303589,16,14,31
1.831301212310791,15,14,30
1.152801513671875,2,1,4
0.9587001800537109,0,0,1
1.1257987022399902,0,0,1
2.447739362716675,10,8,19
0.8005673885345459,0,0,1
2.535801887512207,10,9,20
13.876861095428467,120,118,239
16.85495924949646,131,129,261
3.234297513961792,10,9,20
9.48972487449646,63,62,126
24.474376916885376,203,202,406
1.8683280944824219,12,11,24
4.833434581756592,34,33,68
1.0877745151519775,1,0,2
3.5865304470062256,31,30,62
56.81037163734436,397,394,792
13.951914548873901,98,97,196
1.5060701370239258,4,3,8
7.856582403182983,50,49,100
15.459985494613647,84,82,167
1.5961332321166992,12,12,25
1.4500305652618408,7,6,14
1.2098586559295654,5,4,10
5.152660846710205,36,34,71
33.2386200428009,267,266,534
5.9302144050598145,42,41,84
1.955390214920044,6,5,12
0.8095743656158447,0,0,1
3.247307062149048,17,15,33
2.237590789794922,8,7,16
4.840420722961426,36,34,71
36.0556218624115,249,248,498
4.605273246765137,29,28,58
9.468711376190186,62,60,123
3.832723617553711,9,8,18
13.292446374893188,84,83,168
3.0351576805114746,13,11,25
1.5691149234771729,5,4,10
19.826087474822998,164,163,328
0.8846096992492676,0,0,1
14.458272695541382,101,99,201
2.386695384979248,9,8,18
5.750085353851318,36,35,72
27.671663761138916,247,245,493
1.7222239971160889,4,3,8
10.973798274993896,77,76,154
1.8713290691375732,11,10,22
2.709925651550293,6,5,12
8.460011959075928,40,38,79
9.530771970748901,65,64,130
63.8483521938324,448,446,895
1.0517463684082031,3,2,6
1.3959920406341553,7,6,14
0.9166522026062012,0,0,1
9.755951166152954,92,91,184
