runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.0057146549224854,0,0,1
1.0757637023925781,0,0,1
1.4290168285369873,6,3,10
1.0647566318511963,0,0,1
1.2018532752990723,1,0,2
1.1108059883117676,1,0,2
1.1127727031707764,1,1,3
1.378979206085205,12,5,18
1.1308043003082275,2,1,4
0.9796953201293945,0,0,1
1.3359487056732178,3,1,5
1.217864751815796,1,1,3
1.0737621784210205,3,0,4
1.012718677520752,1,1,3
1.0417401790618896,1,0,2
1.5360915660858154,7,4,12
1.0827701091766357,0,0,1
1.2769067287445068,6,1,8
1.0727615356445312,1,1,3
1.977386236190796,9,7,17
1.1648271083831787,2,1,4
1.367971658706665,0,0,1
1.238879919052124,3,0,4
1.2008540630340576,1,0,2
1.332946538925171,6,4,11
1.170832633972168,3,1,5
1.3169357776641846,2,0,3
1.1398091316223145,1,0,2
1.2628958225250244,3,1,5
1.3429558277130127,3,1,5
1.4660425186157227,6,4,11
1.8913440704345703,9,6,16
0.9746925830841064,0,0,1
1.538093090057373,4,0,5
1.3049263954162598,3,3,7
1.360968828201294,5,4,10
1.4910435676574707,0,0,1
1.2198662757873535,3,2,6
1.8433098793029785,2,2,5
1.8373041152954102,3,3,7
1.9623947143554688,0,0,1
1.4360103607177734,3,2,6
1.2558917999267578,6,0,7
1.1107902526855469,2,1,4
1.1287832260131836,3,1,5
1.4460270404815674,3,1,5
1.459035873413086,2,0,3
1.8453106880187988,1,1,3
1.4730467796325684,1,1,3
2.85802960395813,9,4,14
2.4687538146972656,2,1,4
1.9673848152160645,8,8,17
1.2128617763519287,4,0,5
1.0857722759246826,0,0,1
1.3889877796173096,2,0,3
1.085770845413208,2,1,4
1.4330174922943115,1,0,2
3.5985569953918457,4,4,9
2.091487407684326,1,1,3
1.3339481353759766,3,0,4
1.9423809051513672,0,0,1
1.6902010440826416,10,8,19
1.238879680633545,0,0,1
1.2709038257598877,5,1,7
1.19384765625,0,0,1
1.5561065673828125,2,0,3
1.7572486400604248,1,0,2
2.3096413612365723,1,0,2
2.9901251792907715,9,0,10
2.225581407546997,0,0,1
2.1084976196289062,4,1,6
2.716930627822876,5,3,9
1.5160777568817139,1,0,2
